0.00, -0.20944,-0.205251,-0.201062,-0.196873,-0.192684,-0.188496,-0.184307,-0.180118,-0.175929,-0.17174,-0.167552,-0.163363,-0.159174,-0.154985,-0.150796,-0.146608,-0.142419,-0.13823,-0.134041,-0.129852,-0.125664,-0.121475,-0.117286,-0.113097,-0.108909,-0.10472,-0.100531,-0.0963422,-0.0921534,-0.0879646,-0.0837758,-0.079587,-0.0753982,-0.0712094,-0.0670206,-0.0628318,-0.058643,-0.0544543,-0.0502655,-0.0460767,-0.0418879,-0.0376991,-0.0335103,-0.0293215,-0.0251327,-0.0209439,-0.0167551,-0.0125663,-0.00837755,-0.00418876,2.8871e-008,0.00418882,0.00837761,0.0125664,0.0167552,0.020944,0.0251328,0.0293216,0.0335104,0.0376991,0.0418879,0.0460767,0.0502655,0.0544543,0.0586431,0.0628319,0.0670207,0.0712095,0.0753983,0.079587,0.0837758,0.0879646,0.0921534,0.0963422,0.100531,0.10472,0.108909,0.113097,0.117286,0.121475,0.125664,0.129853,0.134041,0.13823,0.142419,0.146608,0.150796,0.154985,0.159174,0.163363,0.167552,0.17174,0.175929,0.180118,0.184307,0.188496,0.192684,0.196873,0.201062,0.205251,-0.3, -60,-60,-60,-60,-60,-60,-60,-57.0887,-53.9402,-50.7917,-47.6433,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-44.2046,-42.8727,-41.5994,-40.381,-39.2139,-38.095,-37.0213,-35.9902,-34.9991,-34.0459,-33.1283,2.17583,28.6075,29.4293,30.2248,31.034,31.8728,32.7427,33.6455,34.583,35.5575,36.571,37.626,38.725,39.8709,41.0668,42.3159,43.622,44.989,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,41.1526,31.7074,22.2622,
-0.294, -60,-60,-60,-60,-60,-60,-60,-56.8547,-53.7062,-50.5577,-47.4093,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-44.1035,-42.7761,-41.507,-40.2925,-39.1291,-38.0136,-36.9432,-35.9152,-34.927,-33.9765,-33.0615,2.18007,28.6696,29.4892,30.2839,31.0953,31.9363,32.8086,33.7139,34.6542,35.6314,36.6479,37.7061,38.8085,39.958,41.1577,42.411,43.7215,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,40.4507,31.0054,21.5602,
-0.288, -60,-60,-60,-60,-60,-60,-59.7691,-56.6207,-53.4722,-50.3238,-47.1753,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-44.0028,-42.6798,-41.4149,-40.2043,-39.0446,-37.9326,-36.8654,-35.8404,-34.8551,-33.9073,-32.9949,2.11585,28.7315,29.549,30.3432,31.1568,32.0001,32.8747,33.7826,34.7255,35.7056,36.7251,37.7865,38.8923,40.0454,41.249,42.5064,43.8212,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,39.7486,30.3034,20.8582,
-0.282, -60,-60,-60,-60,-60,-60,-59.5351,-56.3867,-53.2382,-50.0898,-46.9413,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-43.9024,-42.5839,-41.3232,-40.1164,-38.9603,-37.8518,-36.7878,-35.7658,-34.7834,-33.8383,-32.9284,2.05181,28.7933,29.6086,30.4027,31.2184,32.064,32.941,33.8514,34.797,35.78,36.8025,37.8671,38.9763,40.1331,41.3405,42.6021,43.9214,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,39.0466,29.6014,20.1562,
-0.276, -60,-60,-60,-60,-60,-60,-59.3011,-56.1527,-53.0042,-49.8558,-46.7073,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-43.8023,-42.4883,-41.2317,-40.0288,-38.8764,-37.7712,-36.7104,-35.6915,-34.7119,-33.7695,-32.8622,1.98794,28.8549,29.668,30.4623,31.2802,32.128,33.0075,33.9205,34.8688,35.8546,36.8802,37.948,39.0606,40.2211,41.4324,42.6981,44.0218,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,38.3446,28.8993,19.4542,
-0.27, -60,-60,-60,-60,-60,-60,-59.0671,-55.9187,-52.7702,-49.6218,-46.4733,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-43.7026,-42.3929,-41.1405,-39.9415,-38.7926,-37.6909,-36.6333,-35.6174,-34.6406,-33.7009,-32.7961,1.92424,28.9163,29.7273,30.5221,31.3422,32.1923,33.0742,33.9897,34.9407,35.9294,36.958,38.0291,39.1452,40.3093,41.5245,42.7944,44.1226,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,37.6426,28.1973,18.7521,
-0.264, -60,-60,-60,-60,-60,-60,-58.8331,-55.6847,-52.5362,-49.3878,-46.2393,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-44.9693,-43.6032,-42.2979,-41.0496,-39.8544,-38.7092,-37.6108,-36.5564,-35.5435,-34.5696,-33.6325,-32.7302,1.86072,28.9776,29.7865,30.5821,31.4043,32.2567,33.1411,34.0591,35.0129,36.0045,37.0361,38.1104,39.23,40.3978,41.617,42.8911,44.2238,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,36.9405,27.4953,18.0501,
-0.258, -60,-60,-60,-60,-60,-60,-58.5991,-55.4507,-52.3022,-49.1538,-46.0053,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-44.8656,-43.5042,-42.2033,-40.959,-39.7676,-38.626,-37.5309,-36.4797,-35.4698,-34.4987,-33.5642,-32.6644,1.79737,29.0387,29.8455,30.6422,31.4666,32.3213,33.2081,34.1287,35.0852,36.0797,37.1145,38.192,39.3151,40.4866,41.7098,42.988,44.3253,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,36.2385,26.7933,17.3481,
-0.252, -60,-60,-60,-60,-60,-60,-58.3652,-55.2167,-52.0682,-48.9198,-45.7713,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-44.7622,-43.4054,-42.1089,-40.8686,-39.6811,-38.543,-37.4513,-36.4033,-35.3963,-34.428,-33.4962,-32.5989,1.73419,29.0997,29.9043,30.7024,31.529,32.3861,33.2753,34.1986,35.1578,36.1552,37.1931,38.2739,39.4005,40.5757,41.8028,43.0854,44.4271,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44.9818,35.5365,26.0913,16.6461,
-0.246, -60,-60,-60,-60,-60,-60,-58.1311,-54.9827,-51.8343,-48.6858,-45.5373,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-44.6592,-43.3071,-42.0148,-40.7786,-39.5949,-38.4603,-37.372,-36.3271,-35.323,-34.3575,-33.4284,-32.5335,4.14512,29.1604,29.9629,30.7629,31.5917,32.4511,33.3428,34.2686,35.2306,36.2309,37.2719,38.356,39.4861,40.6651,41.8962,43.183,44.5293,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44.2798,34.8345,25.3893,15.9441,
-0.24, -60,-60,-60,-60,-60,-60,-57.8972,-54.7487,-51.6003,-48.4518,-45.3033,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-44.5566,-43.209,-41.9211,-40.6889,-39.5089,-38.3779,-37.2929,-36.2511,-35.25,-34.2872,-33.3607,-32.4683,7.17043,29.2211,30.0215,30.8234,31.6545,32.5162,33.4104,34.3388,35.3036,36.3069,37.3509,38.4384,39.572,40.7547,41.9899,43.281,44.6319,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,43.5778,34.1325,24.6872,15.2421,
